name,type,count,shape0,shape1,shape2,mean0,mean1,mean2
1.2.826.0.1.3680043.6917.npz,C7,38560,41.0,82.0,107.0,70.5,151.0,130.5
1.2.826.0.1.3680043.23840.npz,C1,35074,31.0,64.0,111.0,179.5,85.0,128.5
1.2.826.0.1.3680043.23840.npz,C2,40664,57.0,72.0,86.0,164.5,95.0,126.0
1.2.826.0.1.3680043.23840.npz,C3,27159,29.0,60.0,84.0,130.5,93.0,126.0
1.2.826.0.1.3680043.23840.npz,C4,27803,29.0,62.0,85.0,108.5,98.0,126.5
1.2.826.0.1.3680043.23840.npz,C5,28126,49.0,67.0,84.0,78.5,101.5,126.0
1.2.826.0.1.3680043.23840.npz,C6,28014,34.0,79.0,83.0,66.0,108.5,127.5
1.2.826.0.1.3680043.23840.npz,C7,35725,37.0,86.0,96.0,49.5,118.0,128.0
1.2.826.0.1.3680043.25704.npz,C1,7704,39.0,29.0,56.0,174.5,132.5,127.0
1.2.826.0.1.3680043.25704.npz,C2,9399,61.0,37.0,38.0,157.5,131.5,128.0
1.2.826.0.1.3680043.25704.npz,C3,6370,29.0,32.0,37.0,127.5,128.0,127.5
1.2.826.0.1.3680043.25704.npz,C4,6631,28.0,31.0,38.0,107.0,126.5,127.0
1.2.826.0.1.3680043.25704.npz,C5,6226,30.0,33.0,39.0,85.0,125.5,127.5
1.2.826.0.1.3680043.25704.npz,C6,7134,34.0,43.0,35.0,64.0,130.5,127.5
1.2.826.0.1.3680043.25704.npz,C7,8191,40.0,45.0,45.0,42.0,135.5,126.5
1.2.826.0.1.3680043.17262.npz,C1,50004,32.0,81.0,139.0,213.0,104.5,136.5
1.2.826.0.1.3680043.17262.npz,C2,63397,53.0,95.0,93.0,200.5,116.5,135.5
1.2.826.0.1.3680043.17262.npz,C3,42703,30.0,85.0,98.0,167.0,116.5,135.0
1.2.826.0.1.3680043.17262.npz,C4,40064,29.0,80.0,101.0,146.5,121.0,134.5
1.2.826.0.1.3680043.17262.npz,C5,42167,31.0,82.0,105.0,126.5,125.0,134.5
1.2.826.0.1.3680043.17262.npz,C6,46084,44.0,119.0,108.0,102.0,144.5,134.0
1.2.826.0.1.3680043.17262.npz,C7,55369,38.0,140.0,123.0,86.0,165.0,130.5
1.2.826.0.1.3680043.21231.npz,C1,68910,36.0,88.0,151.0,178.0,109.0,115.5
1.2.826.0.1.3680043.21231.npz,C2,83851,51.0,95.0,102.0,162.5,123.5,122.0
1.2.826.0.1.3680043.21231.npz,C3,51120,37.0,80.0,100.0,131.5,122.0,126.0
1.2.826.0.1.3680043.21231.npz,C4,51964,50.0,82.0,102.0,105.0,129.0,131.0
1.2.826.0.1.3680043.21231.npz,C5,54396,39.0,84.0,104.0,90.5,137.0,135.0
1.2.826.0.1.3680043.21231.npz,C6,59465,39.0,93.0,112.0,69.5,146.5,140.0
1.2.826.0.1.3680043.21231.npz,C7,65550,40.0,110.0,120.0,46.0,160.0,141.0
1.2.826.0.1.3680043.18865.npz,C1,47900,65.0,77.0,158.0,181.5,79.5,132.0
1.2.826.0.1.3680043.18865.npz,C2,71074,71.0,91.0,108.0,174.5,80.5,129.0
1.2.826.0.1.3680043.18865.npz,C3,39997,42.0,74.0,99.0,141.0,68.0,127.5
1.2.826.0.1.3680043.18865.npz,C4,52185,44.0,82.0,112.0,124.0,72.0,124.0
1.2.826.0.1.3680043.18865.npz,C5,53168,41.0,99.0,112.0,103.5,83.5,123.0
1.2.826.0.1.3680043.18865.npz,C6,45468,43.0,92.0,114.0,81.5,86.0,124.0
1.2.826.0.1.3680043.18865.npz,C7,68785,46.0,126.0,125.0,65.0,107.0,126.5
1.2.826.0.1.3680043.27395.npz,C1,64357,34.0,83.0,169.0,178.0,102.5,129.5
1.2.826.0.1.3680043.27395.npz,C2,90137,54.0,99.0,122.0,163.0,106.5,128.0
1.2.826.0.1.3680043.27395.npz,C3,61201,33.0,91.0,107.0,131.5,98.5,126.5
1.2.826.0.1.3680043.27395.npz,C4,64822,34.0,91.0,113.0,112.0,100.5,123.5
1.2.826.0.1.3680043.27395.npz,C5,63726,32.0,95.0,118.0,90.0,105.5,123.0
1.2.826.0.1.3680043.27395.npz,C6,64610,33.0,101.0,121.0,68.5,114.5,120.5
1.2.826.0.1.3680043.27395.npz,C7,71622,37.0,119.0,127.0,47.5,134.5,118.5
1.2.826.0.1.3680043.6005.npz,C1,96805,44.0,92.0,149.0,184.0,92.0,132.5
1.2.826.0.1.3680043.6005.npz,C2,121043,69.0,107.0,119.0,166.5,112.5,131.5
1.2.826.0.1.3680043.6005.npz,C3,66516,46.0,88.0,114.0,126.0,115.0,135.0
1.2.826.0.1.3680043.6005.npz,C4,71176,65.0,85.0,120.0,105.5,126.5,133.0
1.2.826.0.1.3680043.6005.npz,C5,101946,75.0,96.0,116.0,81.5,136.0,131.0
1.2.826.0.1.3680043.6005.npz,C6,89057,58.0,94.0,112.0,54.0,160.0,132.0
1.2.826.0.1.3680043.6005.npz,C7,93251,75.0,119.0,131.0,42.5,174.5,129.5
1.2.826.0.1.3680043.27975.npz,C1,32007,30.0,61.0,109.0,210.0,79.5,128.5
1.2.826.0.1.3680043.27975.npz,C2,40190,51.0,72.0,76.0,197.5,92.0,126.0
1.2.826.0.1.3680043.27975.npz,C3,25583,34.0,62.0,72.0,167.0,97.0,124.0
1.2.826.0.1.3680043.27975.npz,C4,28716,38.0,64.0,77.0,147.0,105.0,120.5
1.2.826.0.1.3680043.27975.npz,C5,30062,37.0,63.0,79.0,126.5,111.5,118.5
1.2.826.0.1.3680043.27975.npz,C6,30961,42.0,68.0,80.0,106.0,124.0,117.0
1.2.826.0.1.3680043.27975.npz,C7,39723,44.0,83.0,105.0,88.0,137.5,112.5
1.2.826.0.1.3680043.1632.npz,C1,23848,32.0,49.0,91.0,198.0,116.5,122.5
1.2.826.0.1.3680043.1632.npz,C2,28382,54.0,62.0,65.0,182.0,129.0,120.5
1.2.826.0.1.3680043.1632.npz,C3,18812,34.0,54.0,67.0,147.0,130.0,121.5
1.2.826.0.1.3680043.1632.npz,C4,20947,37.0,50.0,67.0,123.5,134.0,122.5
1.2.826.0.1.3680043.1632.npz,C5,24522,53.0,75.0,76.0,91.5,147.5,120.0
1.2.826.0.1.3680043.1632.npz,C6,19307,51.0,61.0,68.0,68.5,145.5,122.0
1.2.826.0.1.3680043.1632.npz,C7,30126,45.0,84.0,84.0,46.5,162.0,120.0
1.2.826.0.1.3680043.28990.npz,C1,35817,26.0,64.0,120.0,198.0,122.0,125.0
1.2.826.0.1.3680043.28990.npz,C2,45371,45.0,79.0,91.0,182.5,131.5,123.5
1.2.826.0.1.3680043.28990.npz,C3,30877,26.0,66.0,84.0,154.0,125.0,123.0
1.2.826.0.1.3680043.28990.npz,C4,34776,27.0,70.0,93.0,132.5,129.0,122.5
1.2.826.0.1.3680043.28990.npz,C5,36966,31.0,79.0,92.0,111.5,134.5,121.0
1.2.826.0.1.3680043.28990.npz,C6,42942,33.0,97.0,105.0,90.5,147.5,119.5
1.2.826.0.1.3680043.28990.npz,C7,58248,36.0,106.0,133.0,67.0,154.0,115.5
1.2.826.0.1.3680043.15151.npz,C1,36571,31.0,67.0,116.0,203.5,134.5,127.0
1.2.826.0.1.3680043.15151.npz,C2,43249,46.0,77.0,87.0,187.0,145.5,122.5
1.2.826.0.1.3680043.15151.npz,C3,27980,29.0,72.0,83.0,160.5,147.0,121.5
1.2.826.0.1.3680043.15151.npz,C4,28291,30.0,71.0,85.0,143.0,147.5,119.5
1.2.826.0.1.3680043.15151.npz,C5,29409,30.0,77.0,84.0,126.0,152.5,115.0
1.2.826.0.1.3680043.15151.npz,C6,30391,34.0,100.0,89.0,107.0,166.0,114.5
1.2.826.0.1.3680043.15151.npz,C7,40209,36.0,112.0,108.0,91.0,177.0,111.0
1.2.826.0.1.3680043.8458.npz,C1,45742,41.0,64.0,122.0,187.5,102.0,124.0
1.2.826.0.1.3680043.8458.npz,C2,52638,58.0,83.0,87.0,171.0,120.5,123.5
1.2.826.0.1.3680043.8458.npz,C3,36799,45.0,62.0,85.0,142.5,132.0,123.5
1.2.826.0.1.3680043.8458.npz,C4,37088,50.0,65.0,83.0,128.0,146.5,126.5
1.2.826.0.1.3680043.8458.npz,C5,43424,44.0,75.0,84.0,102.0,156.5,126.0
1.2.826.0.1.3680043.8458.npz,C6,44085,50.0,78.0,85.0,79.0,163.0,133.5
1.2.826.0.1.3680043.8458.npz,C7,51302,44.0,96.0,106.0,64.0,178.0,133.0
1.2.826.0.1.3680043.27218.npz,C1,55193,40.0,77.0,138.0,202.0,85.5,139.0
1.2.826.0.1.3680043.27218.npz,C2,76351,74.0,94.0,101.0,183.0,89.0,137.5
1.2.826.0.1.3680043.27218.npz,C3,51207,39.0,78.0,96.0,152.5,78.0,133.0
1.2.826.0.1.3680043.27218.npz,C4,52995,36.0,81.0,99.0,131.0,80.5,128.5
1.2.826.0.1.3680043.27218.npz,C5,58048,40.0,88.0,97.0,105.0,87.0,128.5
1.2.826.0.1.3680043.27218.npz,C6,61029,43.0,91.0,102.0,83.5,97.5,128.0
1.2.826.0.1.3680043.27218.npz,C7,84173,45.0,144.0,133.0,63.5,137.0,123.5
1.2.826.0.1.3680043.20647.npz,C1,60360,36.0,82.0,140.0,199.0,74.0,122.0
1.2.826.0.1.3680043.20647.npz,C2,76288,60.0,99.0,107.0,181.0,87.5,122.5
1.2.826.0.1.3680043.20647.npz,C3,53985,34.0,84.0,108.0,147.0,85.0,121.0
1.2.826.0.1.3680043.20647.npz,C4,54363,39.0,84.0,108.0,125.5,91.0,120.0
1.2.826.0.1.3680043.20647.npz,C5,57673,41.0,92.0,105.0,102.5,96.0,119.5
1.2.826.0.1.3680043.20647.npz,C6,65242,43.0,101.0,113.0,79.5,112.5,122.5
1.2.826.0.1.3680043.20647.npz,C7,75319,47.0,123.0,135.0,59.5,128.5,117.5
1.2.826.0.1.3680043.7791.npz,C1,20863,33.0,47.0,88.0,187.5,90.5,124.0
1.2.826.0.1.3680043.7791.npz,C2,27476,54.0,56.0,61.0,172.0,99.0,124.5
1.2.826.0.1.3680043.7791.npz,C3,17541,31.0,43.0,59.0,140.5,97.5,123.5
1.2.826.0.1.3680043.7791.npz,C4,18183,33.0,45.0,61.0,118.5,99.5,122.5
1.2.826.0.1.3680043.7791.npz,C5,18940,35.0,48.0,61.0,95.5,104.0,121.5
1.2.826.0.1.3680043.7791.npz,C6,21239,37.0,60.0,59.0,72.5,112.0,120.5
1.2.826.0.1.3680043.7791.npz,C7,25582,42.0,62.0,80.0,51.0,120.0,122.0
1.2.826.0.1.3680043.21171.npz,C1,44053,38.0,94.0,124.0,169.0,127.0,126.0
1.2.826.0.1.3680043.21171.npz,C2,57761,58.0,93.0,92.0,154.0,134.5,133.0
1.2.826.0.1.3680043.21171.npz,C3,29514,33.0,63.0,92.0,129.5,127.5,132.0
1.2.826.0.1.3680043.21171.npz,C4,33202,30.0,83.0,91.0,115.0,138.5,131.5
1.2.826.0.1.3680043.21171.npz,C5,38799,34.0,84.0,93.0,99.0,145.0,134.5
1.2.826.0.1.3680043.21171.npz,C6,41064,31.0,94.0,96.0,81.5,153.0,135.0
1.2.826.0.1.3680043.21171.npz,C7,51346,39.0,96.0,116.0,64.5,159.0,136.0
1.2.826.0.1.3680043.25435.npz,C1,62861,56.0,82.0,152.0,198.0,74.0,129.0
1.2.826.0.1.3680043.25435.npz,C2,95547,80.0,101.0,111.0,184.0,81.5,126.5
1.2.826.0.1.3680043.25435.npz,C3,56246,40.0,92.0,111.0,153.0,82.0,129.5
1.2.826.0.1.3680043.25435.npz,C4,50354,37.0,70.0,114.0,134.5,77.0,128.0
1.2.826.0.1.3680043.25435.npz,C5,67692,49.0,91.0,117.0,114.5,95.5,130.5
1.2.826.0.1.3680043.25435.npz,C6,56081,56.0,111.0,122.0,99.0,109.5,127.0
1.2.826.0.1.3680043.25435.npz,C7,53618,46.0,158.0,127.0,83.0,157.0,138.5
1.2.826.0.1.3680043.10062.npz,C1,48148,23.0,83.0,140.0,179.5,94.5,117.0
1.2.826.0.1.3680043.10062.npz,C2,55863,40.0,87.0,99.0,168.0,109.5,118.5
1.2.826.0.1.3680043.10062.npz,C3,38544,24.0,73.0,101.0,145.0,111.5,119.5
1.2.826.0.1.3680043.10062.npz,C4,36834,27.0,86.0,95.0,128.5,125.0,119.5
1.2.826.0.1.3680043.10062.npz,C5,39129,27.0,72.0,102.0,112.5,124.0,120.0
1.2.826.0.1.3680043.10062.npz,C6,40250,28.0,88.0,104.0,97.0,137.0,122.0
1.2.826.0.1.3680043.10062.npz,C7,51848,34.0,110.0,114.0,81.0,156.0,120.0
1.2.826.0.1.3680043.31921.npz,C1,70891,43.0,80.0,148.0,204.5,80.0,138.0
1.2.826.0.1.3680043.31921.npz,C2,75121,62.0,92.0,105.0,189.0,82.0,133.5
1.2.826.0.1.3680043.31921.npz,C3,42895,32.0,81.0,111.0,159.0,74.5,125.5
1.2.826.0.1.3680043.31921.npz,C4,44143,34.0,79.0,101.0,139.0,76.5,128.5
1.2.826.0.1.3680043.31921.npz,C5,48326,39.0,89.0,114.0,116.5,84.5,132.0
1.2.826.0.1.3680043.31921.npz,C6,54377,45.0,99.0,116.0,96.5,92.5,131.0
1.2.826.0.1.3680043.31921.npz,C7,57925,62.0,167.0,135.0,87.0,146.5,132.5
1.2.826.0.1.3680043.24944.npz,C1,28049,55.0,72.0,111.0,170.5,120.0,128.5
1.2.826.0.1.3680043.24944.npz,C2,49621,65.0,72.0,84.0,158.5,120.0,131.0
1.2.826.0.1.3680043.24944.npz,C3,12519,39.0,67.0,85.0,129.5,115.5,132.5
1.2.826.0.1.3680043.24944.npz,C4,16044,34.0,76.0,84.0,121.0,121.0,130.0
1.2.826.0.1.3680043.24944.npz,C5,21167,31.0,77.0,87.0,111.5,118.5,128.5
1.2.826.0.1.3680043.24944.npz,C6,8807,32.0,76.0,82.0,97.0,124.0,131.0
1.2.826.0.1.3680043.24944.npz,C7,19602,38.0,90.0,94.0,89.0,127.0,126.0
1.2.826.0.1.3680043.31077.npz,C1,32773,24.0,66.0,111.0,219.0,106.0,127.5
1.2.826.0.1.3680043.31077.npz,C2,38983,44.0,69.0,87.0,204.0,115.5,128.5
1.2.826.0.1.3680043.31077.npz,C3,28061,28.0,57.0,80.0,179.0,111.5,128.0
1.2.826.0.1.3680043.31077.npz,C4,28620,28.0,71.0,82.0,163.0,113.5,129.0
1.2.826.0.1.3680043.31077.npz,C5,28485,26.0,81.0,84.0,146.0,118.5,131.0
1.2.826.0.1.3680043.31077.npz,C6,29897,26.0,84.0,85.0,128.0,123.0,132.5
1.2.826.0.1.3680043.31077.npz,C7,33710,31.0,82.0,101.0,109.5,132.0,129.5
1.2.826.0.1.3680043.17721.npz,C1,53796,32.0,82.0,145.0,201.0,61.0,124.5
1.2.826.0.1.3680043.17721.npz,C2,73548,59.0,94.0,104.0,187.5,76.0,126.0
1.2.826.0.1.3680043.17721.npz,C3,47856,35.0,82.0,95.0,151.5,77.0,126.5
1.2.826.0.1.3680043.17721.npz,C4,51166,39.0,79.0,104.0,125.5,78.5,126.0
1.2.826.0.1.3680043.17721.npz,C5,49709,50.0,79.0,105.0,96.0,77.5,128.5
1.2.826.0.1.3680043.17721.npz,C6,47232,44.0,95.0,104.0,78.0,86.5,130.0
1.2.826.0.1.3680043.17721.npz,C7,63235,48.0,112.0,133.0,59.0,103.0,130.5
1.2.826.0.1.3680043.31328.npz,C1,15274,26.0,48.0,77.0,189.0,112.0,129.5
1.2.826.0.1.3680043.31328.npz,C2,20547,50.0,49.0,55.0,174.0,119.5,131.5
1.2.826.0.1.3680043.31328.npz,C3,14593,28.0,47.0,55.0,142.0,121.5,129.5
1.2.826.0.1.3680043.31328.npz,C4,16544,28.0,48.0,59.0,122.0,125.0,128.5
1.2.826.0.1.3680043.31328.npz,C5,17890,44.0,55.0,57.0,95.0,126.5,127.5
1.2.826.0.1.3680043.31328.npz,C6,15245,37.0,64.0,57.0,81.5,135.0,126.5
1.2.826.0.1.3680043.31328.npz,C7,21064,42.0,69.0,60.0,61.0,142.5,122.0
1.2.826.0.1.3680043.358.npz,C1,12228,36.0,38.0,62.0,161.0,132.0,126.0
1.2.826.0.1.3680043.358.npz,C2,16953,61.0,43.0,45.0,145.5,140.5,130.5
1.2.826.0.1.3680043.358.npz,C3,10975,37.0,38.0,46.0,111.5,140.0,133.0
1.2.826.0.1.3680043.358.npz,C4,12093,41.0,38.0,48.0,85.5,141.0,136.0
1.2.826.0.1.3680043.358.npz,C5,17398,65.0,42.0,50.0,47.5,144.0,139.0
1.2.826.0.1.3680043.358.npz,C6,7323,45.0,47.0,46.0,25.5,149.5,141.0
1.2.826.0.1.3680043.358.npz,C7,162,16.0,16.0,45.0,14.0,148.0,141.5
1.2.826.0.1.3680043.31995.npz,C1,36556,49.0,85.0,119.0,204.5,67.5,122.5
1.2.826.0.1.3680043.31995.npz,C2,88206,87.0,101.0,106.0,166.5,75.5,118.0
1.2.826.0.1.3680043.31995.npz,C3,64607,72.0,93.0,106.0,126.0,74.5,120.0
1.2.826.0.1.3680043.31995.npz,C4,67322,43.0,88.0,108.0,111.5,77.0,122.0
1.2.826.0.1.3680043.31995.npz,C5,75910,71.0,92.0,108.0,94.5,85.0,121.0
1.2.826.0.1.3680043.31995.npz,C6,73243,69.0,100.0,102.0,68.5,102.0,121.0
1.2.826.0.1.3680043.31995.npz,C7,72331,78.0,100.0,116.0,52.0,124.0,123.0
1.2.826.0.1.3680043.15785.npz,C1,18454,28.0,48.0,80.0,185.0,129.0,141.0
1.2.826.0.1.3680043.15785.npz,C2,20053,45.0,51.0,56.0,169.5,134.5,142.0
1.2.826.0.1.3680043.15785.npz,C3,12891,29.0,44.0,57.0,140.5,134.0,142.5
1.2.826.0.1.3680043.15785.npz,C4,12218,28.0,46.0,55.0,123.0,138.0,144.5
1.2.826.0.1.3680043.15785.npz,C5,12558,26.0,48.0,55.0,104.0,140.0,146.5
1.2.826.0.1.3680043.15785.npz,C6,13084,26.0,56.0,57.0,85.0,143.0,147.5
1.2.826.0.1.3680043.15785.npz,C7,17445,32.0,66.0,69.0,66.0,151.0,147.5
1.2.826.0.1.3680043.21982.npz,C1,29972,44.0,99.0,131.0,187.0,87.5,143.5
1.2.826.0.1.3680043.21982.npz,C2,77412,66.0,111.0,110.0,159.0,90.5,139.0
1.2.826.0.1.3680043.21982.npz,C3,54761,54.0,95.0,124.0,139.0,84.5,134.0
1.2.826.0.1.3680043.21982.npz,C4,63835,60.0,89.0,132.0,118.0,83.5,129.0
1.2.826.0.1.3680043.21982.npz,C5,54254,76.0,140.0,135.0,99.0,107.0,131.5
1.2.826.0.1.3680043.21982.npz,C6,47135,30.0,117.0,130.0,70.0,94.5,132.0
1.2.826.0.1.3680043.21982.npz,C7,84300,44.0,130.0,149.0,47.0,112.0,136.5
1.2.826.0.1.3680043.4469.npz,C1,50165,32.0,82.0,127.0,192.0,86.0,125.5
1.2.826.0.1.3680043.4469.npz,C2,70608,58.0,91.0,89.0,174.0,103.5,125.5
1.2.826.0.1.3680043.4469.npz,C3,37551,40.0,74.0,90.0,144.0,117.0,126.0
1.2.826.0.1.3680043.4469.npz,C4,59279,77.0,85.0,95.0,118.5,134.5,123.5
1.2.826.0.1.3680043.4469.npz,C5,70353,81.0,94.0,97.0,99.5,152.0,123.5
1.2.826.0.1.3680043.4469.npz,C6,20012,50.0,66.0,96.0,71.0,146.0,126.0
1.2.826.0.1.3680043.4469.npz,C7,30321,35.0,101.0,112.0,48.5,164.5,122.0
1.2.826.0.1.3680043.31860.npz,C1,71494,55.0,77.0,151.0,199.5,109.5,129.5
1.2.826.0.1.3680043.31860.npz,C2,91414,83.0,95.0,107.0,177.5,97.5,125.5
1.2.826.0.1.3680043.31860.npz,C3,61128,59.0,85.0,104.0,137.5,86.5,125.0
1.2.826.0.1.3680043.31860.npz,C4,72623,41.0,89.0,112.0,126.5,89.5,122.0
1.2.826.0.1.3680043.31860.npz,C5,73640,41.0,97.0,114.0,98.5,91.5,121.0
1.2.826.0.1.3680043.31860.npz,C6,82190,47.0,138.0,115.0,74.5,115.0,124.5
1.2.826.0.1.3680043.31860.npz,C7,102961,57.0,131.0,145.0,55.5,119.5,122.5
1.2.826.0.1.3680043.29132.npz,C1,47511,33.0,83.0,137.0,187.5,83.5,119.5
1.2.826.0.1.3680043.29132.npz,C2,58887,50.0,95.0,100.0,175.0,100.5,125.0
1.2.826.0.1.3680043.29132.npz,C3,34588,32.0,78.0,94.0,146.0,101.0,128.0
1.2.826.0.1.3680043.29132.npz,C4,37734,31.0,84.0,99.0,125.5,109.0,128.5
1.2.826.0.1.3680043.29132.npz,C5,42014,32.0,91.0,99.0,106.0,115.5,130.5
1.2.826.0.1.3680043.29132.npz,C6,43425,33.0,98.0,100.0,87.5,125.0,129.0
1.2.826.0.1.3680043.29132.npz,C7,46587,38.0,109.0,111.0,68.0,135.5,127.5
1.2.826.0.1.3680043.30282.npz,C1,58795,153.0,140.0,136.0,149.5,103.0,119.0
1.2.826.0.1.3680043.30282.npz,C2,71439,75.0,89.0,90.0,185.5,81.5,121.0
1.2.826.0.1.3680043.30282.npz,C3,21815,45.0,68.0,85.0,150.5,89.0,124.5
1.2.826.0.1.3680043.30282.npz,C4,7716,45.0,62.0,60.0,138.5,97.0,111.0
1.2.826.0.1.3680043.30282.npz,C5,7786,62.0,56.0,85.0,128.0,106.0,123.5
1.2.826.0.1.3680043.30282.npz,C6,3156,37.0,88.0,82.0,132.5,132.0,125.0
1.2.826.0.1.3680043.30282.npz,C7,416,37.0,97.0,46.0,141.5,155.5,141.0
1.2.826.0.1.3680043.27299.npz,C1,43375,32.0,68.0,134.0,199.0,86.0,124.0
1.2.826.0.1.3680043.27299.npz,C2,53988,60.0,83.0,84.0,181.0,93.5,124.0
1.2.826.0.1.3680043.27299.npz,C3,40245,36.0,70.0,94.0,154.0,88.0,129.0
1.2.826.0.1.3680043.27299.npz,C4,40587,37.0,75.0,92.0,131.5,91.5,131.0
1.2.826.0.1.3680043.27299.npz,C5,40003,38.0,78.0,92.0,110.0,96.0,135.0
1.2.826.0.1.3680043.27299.npz,C6,41210,38.0,101.0,92.0,92.0,105.5,139.0
1.2.826.0.1.3680043.27299.npz,C7,42042,39.0,119.0,114.0,74.5,119.5,139.0
1.2.826.0.1.3680043.32480.npz,C1,27400,27.0,60.0,106.0,171.5,113.0,129.0
1.2.826.0.1.3680043.32480.npz,C2,34043,52.0,62.0,76.0,158.0,120.0,129.0
1.2.826.0.1.3680043.32480.npz,C3,20722,30.0,55.0,70.0,125.0,121.5,128.0
1.2.826.0.1.3680043.32480.npz,C4,23016,35.0,60.0,73.0,103.5,130.0,127.5
1.2.826.0.1.3680043.32480.npz,C5,25490,36.0,61.0,78.0,86.0,137.5,126.0
1.2.826.0.1.3680043.32480.npz,C6,24601,36.0,65.0,74.0,67.0,145.5,127.0
1.2.826.0.1.3680043.32480.npz,C7,30508,40.0,87.0,83.0,47.0,160.5,125.5
1.2.826.0.1.3680043.6714.npz,C1,48276,32.0,80.0,149.0,188.0,100.0,131.5
1.2.826.0.1.3680043.6714.npz,C2,70596,50.0,92.0,102.0,172.0,113.0,127.0
1.2.826.0.1.3680043.6714.npz,C3,47244,29.0,77.0,95.0,142.5,109.5,125.5
1.2.826.0.1.3680043.6714.npz,C4,46601,34.0,75.0,95.0,123.0,113.5,126.5
1.2.826.0.1.3680043.6714.npz,C5,47494,34.0,77.0,101.0,103.0,119.5,127.5
1.2.826.0.1.3680043.6714.npz,C6,47066,33.0,96.0,103.0,82.5,132.0,125.5
1.2.826.0.1.3680043.6714.npz,C7,60262,38.0,101.0,117.0,61.0,140.5,124.5
1.2.826.0.1.3680043.12189.npz,C1,36672,33.0,60.0,116.0,202.5,98.0,115.0
1.2.826.0.1.3680043.12189.npz,C2,41091,53.0,73.0,84.0,184.5,105.5,117.0
1.2.826.0.1.3680043.12189.npz,C3,24434,28.0,63.0,80.0,155.0,99.5,117.0
1.2.826.0.1.3680043.12189.npz,C4,23409,30.0,65.0,83.0,137.0,101.5,117.5
1.2.826.0.1.3680043.12189.npz,C5,25682,32.0,69.0,82.0,116.0,104.5,119.0
1.2.826.0.1.3680043.12189.npz,C6,27033,35.0,73.0,88.0,94.5,109.5,120.0
1.2.826.0.1.3680043.12189.npz,C7,37974,40.0,93.0,98.0,73.0,126.5,123.0
1.2.826.0.1.3680043.2693.npz,C1,35546,24.0,67.0,127.0,223.0,80.5,158.5
1.2.826.0.1.3680043.2693.npz,C2,44539,50.0,75.0,87.0,205.0,84.5,159.5
1.2.826.0.1.3680043.2693.npz,C3,27987,27.0,68.0,88.0,181.5,80.0,158.0
1.2.826.0.1.3680043.2693.npz,C4,29306,25.0,70.0,87.0,167.5,81.0,156.5
1.2.826.0.1.3680043.2693.npz,C5,29352,27.0,72.0,91.0,151.5,83.0,154.5
1.2.826.0.1.3680043.2693.npz,C6,32288,28.0,82.0,90.0,134.0,88.0,150.0
1.2.826.0.1.3680043.2693.npz,C7,43471,34.0,98.0,117.0,117.0,103.0,146.5
1.2.826.0.1.3680043.20932.npz,C1,37961,44.0,69.0,161.0,185.0,108.5,118.5
1.2.826.0.1.3680043.20932.npz,C2,65523,59.0,112.0,118.0,168.5,106.0,115.0
1.2.826.0.1.3680043.20932.npz,C3,42143,36.0,94.0,113.0,144.0,100.0,115.5
1.2.826.0.1.3680043.20932.npz,C4,38032,32.0,97.0,117.0,131.0,100.5,114.5
1.2.826.0.1.3680043.20932.npz,C5,44414,28.0,90.0,123.0,117.0,101.0,114.5
1.2.826.0.1.3680043.20932.npz,C6,51661,29.0,151.0,124.0,101.5,133.5,116.0
1.2.826.0.1.3680043.20932.npz,C7,58400,36.0,169.0,145.0,85.0,153.5,116.5
1.2.826.0.1.3680043.31357.npz,C1,62691,42.0,80.0,138.0,188.0,87.0,111.0
1.2.826.0.1.3680043.31357.npz,C2,79878,71.0,89.0,101.0,165.5,88.5,109.5
1.2.826.0.1.3680043.31357.npz,C3,45892,34.0,76.0,98.0,133.0,83.0,110.0
1.2.826.0.1.3680043.31357.npz,C4,49756,41.0,82.0,101.0,109.5,91.0,111.5
1.2.826.0.1.3680043.31357.npz,C5,52289,47.0,84.0,105.0,85.5,98.0,113.5
1.2.826.0.1.3680043.31357.npz,C6,54718,52.0,99.0,105.0,71.0,119.5,120.5
1.2.826.0.1.3680043.31357.npz,C7,75855,62.0,133.0,141.0,54.0,158.5,124.5
1.2.826.0.1.3680043.19283.npz,C1,19311,25.0,52.0,87.0,196.5,125.0,122.5
1.2.826.0.1.3680043.19283.npz,C2,24192,47.0,56.0,66.0,179.5,129.0,124.0
1.2.826.0.1.3680043.19283.npz,C3,15985,25.0,46.0,60.0,150.5,125.0,123.0
1.2.826.0.1.3680043.19283.npz,C4,15960,26.0,51.0,60.0,131.0,128.5,121.0
1.2.826.0.1.3680043.19283.npz,C5,17184,29.0,53.0,63.0,110.5,131.5,123.5
1.2.826.0.1.3680043.19283.npz,C6,18196,31.0,59.0,64.0,90.5,138.5,121.0
1.2.826.0.1.3680043.19283.npz,C7,23351,37.0,69.0,74.0,70.5,148.5,120.0
1.2.826.0.1.3680043.30509.npz,C1,35466,27.0,65.0,120.0,176.5,104.5,127.0
1.2.826.0.1.3680043.30509.npz,C2,46129,49.0,82.0,85.0,163.5,122.0,128.5
1.2.826.0.1.3680043.30509.npz,C3,31798,35.0,69.0,90.0,138.5,132.5,127.0
1.2.826.0.1.3680043.30509.npz,C4,32629,33.0,71.0,93.0,119.5,143.5,128.5
1.2.826.0.1.3680043.30509.npz,C5,35288,33.0,66.0,95.0,101.5,149.0,125.5
